placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
P03022296,บ้านนาครูธานี (บ้านหอมชื่น),ห้องเรียนธรรมชาติ ที่รังสรรค์ไว้ให้เด็ก ๆ ได้เรียนรู้กับการ “สัมผัสวิถีชีวิตไทย” ไม่ว่าจะเป็นเรื่องเล่าของบ้านทรงไทย ยกสูง มีใต้ถุนบ้าน ถูกหยิบยกให้มาเป็นที่น่าสนใจของเด็กๆในเมือง ความตื่นตาตื่นใจ กับวิถีชีวิตของชาวนา การปลูกข้าว ขี่ควาย การลงเก็บผักในแปลงมาทำอาหาร พายเรือ ทำกระสุนดินเหนียว การยิงหนังสติ๊ก กระบวนการหวดข้าว ฝัดข้าว ตำข้าว ซึ่งดูเหมือนจะเป็นเรื่องแปลกใหม่สำหรับเด็กในสมัยนี้ ,สถานที่ท่องเที่ยว,3,14.07583,100.42304,12140.0,h,"#การเกษตรสวนผสม ,#บ้านนาครูธานี,#บ้านหอมชื่น,#เรียนรู้ภูมิปัญญาไทย,#เรียนรู้วิถีชีวิตชาวนาไทย,#สัมผัสวิถีชีวิตไทย",227,ปทุมธานี,1305.0,ลาดหลุมแก้ว,1392.0,บ่อเงิน,2024-06-22T20:02:32.444Z
P03025201,วัดโบสถ์,วัดโบสถ์ หรือ วัดหลวงพ่อโตองค์ใหญ่ ตั้งอยู่ที่ ตำบลบางกระบือ อำเภอสามโคก จังหวัดปทุมธานี สร้างขึ้นเมื่อปี พ.ศ. 2164 ,สถานที่ท่องเที่ยว,3,14.01863,100.54001,12000.0,h,"ปทุม,ปทุมธานี,วัด,เมืองปทุม,วัด ปทุมธานี,วัดโบสถ์,อำเภอเมือง,อำเภอเมืองปทุมธานี",227,ปทุมธานี,1301.0,เมืองปทุมธานี,1355.0,บ้านกลาง,2024-06-22T20:02:03.437Z
P01001650,ศาลากลางจังหวัดปทุมธานี (หลังเก่า),ตั้งอยู่ด้านตะวันตกของแม่น้ำเจ้าพระยา สร้างขึ้นในสมัยรัชกาลที่ 6 เป็นเรือนปั้นหยา ด้านหน้าก่อปูนเป็นสถาปัตยกรรมแบบยุโรป มีลวดลายตกแต่งด้านหน้า ที่สวยงาม ซึ่งทางกรมศิลปากรได้ขึ้นทะเบียนโบราณสถานแห่งชาติ,สถานที่ท่องเที่ยว,3,14.02041,100.53422,12000.0,h,,227,ปทุมธานี,1301.0,เมืองปทุมธานี,1353.0,บางปรอก,2024-06-22T20:01:51.632Z
P03013388,วัดเจดีย์หอย,บริเวณวัดมีการขุดพบซากหอยนางรมยักษ์อายุนับล้านปีจำนวนมาก หลวงพ่อทองกลึงจึงนำซากหอยโบราณมาก่อเป็นเจดีย์ขึ้นที่ด้านหน้าทางเข้าและภายในวัด,สถานที่ท่องเที่ยว,3,14.11481,100.38279,12140.0,h,,227,ปทุมธานี,1305.0,ลาดหลุมแก้ว,1392.0,บ่อเงิน,2024-06-22T20:01:43.607Z
P03018210,กิจกรรมค่ายลูกเสือ,,สถานที่ท่องเที่ยว,3,14.11878,100.505,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1412.0,ท้ายเกาะ,2024-06-03T20:01:03.094Z
P03022094,กระท่อมลุงจรณ์,สถานที่ท่องเที่ยวที่เหมาะสำหรับคนรักต้นไม้ ธรรมชาติ โดยเฉพาะต้นกระบองเพชร ,สถานที่ท่องเที่ยว,3,14.04688,100.53152,12160.0,h,"#กระท่อมลุงจรณ์ ,#กระบองเพชรลุงจรณ์ ",227,ปทุมธานี,1307.0,สามโคก,1404.0,สามโคก,2024-06-03T20:00:35.540Z
P03017228,วัดเมตารางค์,อยู่ในเขต ตำบลเชียงรากน้อย ภายในมีเจดีย์แบบชะเวดากองเป็นรูปแปดเหลี่ยม ยอดเจดีย์มีฉัตรทำด้วยทองเหลืองเป็นลายเทพพนมอายุ 150 ปี หอสวดมนต์พื้นไม้สัก เสาไม้แก่นกลมศาลาการเปรียญมีเสาหงส์ซึ่งเป็นสัญลักษณ์ของวัดมอญ มีรูปหงส์อยู่บนยอดเสา,สถานที่ท่องเที่ยว,3,14.10944,100.55249,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1410.0,เชียงรากน้อย,2024-06-02T20:00:17.109Z
P03017219,วัดน้ำวน,ตั้งอยู่ที่ตำบลบางเดื่อ ห่างจากจังหวัดประมาณ 4 กิโลเมตร ในวัดมีเจดีย์ทรงรามัญ (ร่างกุ้ง) อุโบสถมีหงส์หน้าอุโบสถ หน้าวัดเป็นแหล่งอาศัยของพันธุ์ปลาต่าง ๆ มากมาย เป็นวัดที่ประชาชนจากที่ต่าง ๆ มาเที่ยวชมกันอย่างมากทุกวัน,สถานที่ท่องเที่ยว,3,13.97468,100.52588,12000.0,,,227,ปทุมธานี,1301.0,เมืองปทุมธานี,1361.0,บางเดื่อ,2024-06-02T20:00:16.997Z
P03017196,วัดบางนา,ตั้งอยู่ตำบลบางโพธิเหนือ เป็นวัดที่สร้างขึ้นเมื่อ พ.ศ. 2310 โดยมีครอบครัวคนไทยอพยพหนีภัยสงครามมาจากกรุงศรีอยุธยา,สถานที่ท่องเที่ยว,3,14.03429,100.54349,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1406.0,บางโพธิ์เหนือ,2024-06-02T20:00:16.758Z
P03001650,วัดมูลจินดาราม,ตั้งอยู่ริมคลองรังสิตประยูรศักดิ์ บริเวณคลองห้า ห่างจากตลาดรังสิต 13 กิโลเมตร ตามเส้นทางรังสิต-นครนายก บริเวณคลองหน้าวัดมีปลาสวายจำนวนมาก มีขนาดใหญ่ตัวละ 3- 5 กิโลกรัม แต่ละวันมีนักท่องเที่ยวมาแวะให้อาหารปลาอยู่เสมอ,สถานที่ท่องเที่ยว,3,14.00812,100.70911,12130.0,,,227,ปทุมธานี,1303.0,ธัญบุรี,1375.0,บึงยี่โถ,2024-06-02T20:00:16.599Z
P03017203,วัดจันทน์กะพ้อ,"ตั้งอยู่ที่ตำบลบางเตย ฝั่งตะวันตกของแม่น้ำเจ้าพระยา ห่างจากศาลากลางจังหวัดประมาณ 6 กิโลเมตร สร้างโดยชาวมอญ ในสมัยรัชกาลที่ 2 ชื่อว่า ""วัดโกว๊ะ""",สถานที่ท่องเที่ยว,3,14.07267,100.52293,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1402.0,บางเตย,2024-06-02T20:00:16.576Z
P03017222,วัดโคก,ตั้งอยู่บนฝั่งขวาของแม่น้ำเจ้าพระยา ตำบลบ้านฉาง ภายในวัดมีพระประธานปางสมาธิ เจดีย์มอญก่อสร้างแบบก่ออิฐถือปูนทาสีขาว ธรรมมาสน์เก่าทำด้วยไม้มะเกลือฝังมุขอายุกว่าร้อยปี และศาลาการเปรียญก่อสร้างด้วยไม้สัก เสาเป็นไม้แดง มีอายุ 100 ปีเศษ,สถานที่ท่องเที่ยว,3,13.9988,100.53266,12000.0,,,227,ปทุมธานี,1301.0,เมืองปทุมธานี,1353.0,บางปรอก,2024-06-02T20:00:16.450Z
P03017221,วัดป่ากลางทุ่ง,อยู่ที่ตำบลบางขะแยง ภายในอุโบสถผนังด้านหลังพระประธาน ปรากฏภาพเขียนองค์สมเด็จพระสัมมาสัมพุทธเจ้าเมื่อครั้งอดีตประดิษฐานอยู่,สถานที่ท่องเที่ยว,3,13.95835,100.53049,12000.0,,,227,ปทุมธานี,1301.0,เมืองปทุมธานี,1358.0,บางขะแยง,2024-06-02T20:00:16.191Z
P03017199,วัดเขียนเขต,สร้างเมื่อปี พ.ศ. 2439 โดยหม่อมเขียน หม่อมในพระเจ้าวรวงศ์เธอเจ้าสายสนิทวงศ์เป็นผู้มอบถวายที่ดินเพื่อสร้างวัด แรกเริ่มนั้นวัดนี้เป็นเพียงสำนักสงฆ์,สถานที่ท่องเที่ยว,3,13.99951,100.67703,12130.0,,,227,ปทุมธานี,1303.0,ธัญบุรี,1375.0,บึงยี่โถ,2024-06-02T20:00:15.218Z
P03017218,วัดฉาง,ตั้งอยู่ที่บ้านฉาง ภายในวัดมีสิ่งสำคัญคือพระวิหารเก่า มีจิตรกรรมปรากฎอยู่ที่หน้าบันพระวิหาร และพระพุทธรูปปางสมาธิที่สร้างจากสตางค์แดงทั้งองค์,สถานที่ท่องเที่ยว,3,14.00513,100.53724,12000.0,,,227,ปทุมธานี,1301.0,เมืองปทุมธานี,1353.0,บางปรอก,2024-06-02T20:00:11.843Z
P03017197,วัดศาลาแดงเหนือ,ตั้งอยู่หมู่ที่ 2 ตำบลเชียงรากน้อย อยู่ริมฝั่งแม่น้ำเจ้าพระยาฝั่งตะวันออก มีสิ่งที่น่าสนใจคือ ธรรมมาสน์ลายจำหลักไม้ ศาลาการเปรียญ หมู่กุฏิหอไตร,สถานที่ท่องเที่ยว,3,14.09482,100.54565,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1409.0,บ้านงิ้ว,2024-05-31T20:00:42.922Z
P03017198,วัดสองพี่น้อง,ตั้งอยู่ที่ตำบลบ้านงิ้ว ริมฝั่งแม่น้ำเจ้าพระยา เหนือวัดไผ่ล้อม สร้างขึ้นเมื่อ พ.ศ. 2410 มีพระพุทธรูปศักดิ์สิทธิ์ 2 องค์ประดิษฐานอยู่ริมแม่น้ำ,สถานที่ท่องเที่ยว,3,14.09006,100.53948,12160.0,,,227,ปทุมธานี,1307.0,สามโคก,1409.0,บ้านงิ้ว,2024-05-31T20:00:33.542Z
P03014006,ปราสาทศีขรภูมิ,อยู่บ้านปราสาท ตำบลระแงง ห่างจากที่ว่าการอำเภอศีขรภูมิ 500 เมตร สร้างขึ้นตามรูปแบบศิลปกรรมเขมรโบราณ ตรงกับศิลปะสมัยบาปวนต่อเนื่องถึงสมัยนครวัด ช่วงพุทธศตวรรษที่ 16-17 เพื่อเป็นศาสนสถานของศาสนาฮินดู ลัทธิไศวนิกาย ที่นับถือพระศิวะและพระอิศวรเป็นเทพเจ้าสูงสุด จนถึงราวพุทธศตวรรษที่ 22-23 ปราสาทศีขรภูมิได้ถูกดัดแปลงให้เป็นวัดในศาสนาพุทธนิกายหินยาน,สถานที่ท่องเที่ยว,3,14.9445,103.79841,32110.0,h,ปราสาทศีขรภูมิ,586,สุรินทร์,3209.0,ศีขรภูมิ,3452.0,ระแงง,2024-07-16T20:03:51.237Z
P03013547,ปราสาทตาเมือนธม,ปราสาทตาเมือนธมเป็นปราสาทขนาดใหญ่ที่สุดในอุทยานประวัติศาสตร์กลุ่มปราสาทตาเมือน,สถานที่ท่องเที่ยว,3,14.34998,103.26625,32140.0,h,,586,สุรินทร์,3214.0,พนมดงรัก,3510.0,ตาเมียง,2024-07-16T20:03:49.500Z
P03000715,ปราสาทบ้านไพล,ตั้งอยู่ที่บ้านปราสาท ตำบลเชื้อเพลิง เป็นศาสนสถานศิลปะขอมที่สร้างถวายแด่พระอิศวร ตัวปราสาทคล้ายปรางค์สามองค์ สร้างด้วยอิฐขัดเรียบ ตั้งอยู่บนฐานศิลาแลงเดียวกัน เรียงจากเหนือไปใต้ มีคูน้ำล้อมรอบ ยกเว้นทางเข้าด้านทิศตะวันออก,สถานที่ท่องเที่ยว,3,14.70332,103.39291,32140.0,h,ปราสาทบ้านไพล,586,สุรินทร์,3205.0,ปราสาท,3401.0,เชื้อเพลิง,2024-07-16T20:03:45.636Z
P03011554,หมู่บ้านทอผ้าไหมบ้านจันรม,ตั้งอยู่ที่ตำบลตาอ็อง ทางตะวันออกของตัวเมือง ตามทางสายสุรินทร์-สังขะ (ทางหลวงหมายเลข 2077) ประมาณ กม.ที่ 12 ที่หมู่บ้านจันรมมีการปลูกหม่อนเลี้ยงไหมกันเองแล้วนำมาทอเป็นผ้าไหมที่มีลวดลายและสีแบบโบราณ,สถานที่ท่องเที่ยว,3,14.8073,103.57489,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3342.0,ตาอ็อง,2024-07-16T20:03:43.604Z
P03014005,โบราณสถานกลุ่มปราสาทตาเมือน,ตั้งอยู่ที่บ้านหนองคันนา ตำบลตาเมียง ติดแนวชายแดนไทย-กัมพูชา เป็นโบราณสถานแบบขอม 3 หลัง ตั้งอยู่บริเวณใกล้เคียงกัน,สถานที่ท่องเที่ยว,3,14.35588,103.25857,32140.0,h,ปราสาทตาเมือน,586,สุรินทร์,3214.0,พนมดงรัก,3510.0,ตาเมียง,2024-07-16T20:03:34.748Z
P03018835,ชุมชนท่องเที่ยวบ้านโพธิ์กอง,,สถานที่ท่องเที่ยว,3,14.71916,103.39402,32140.0,h,บ้านโพธิ์กอง,586,สุรินทร์,3205.0,ปราสาท,3401.0,เชื้อเพลิง,2024-07-16T20:03:29.405Z
P03025248,ปราสาทตาควาย,,สถานที่ท่องเที่ยว,3,14.3529,103.37709,32140.0,h,ปราสาทตาควาย,586,สุรินทร์,3214.0,พนมดงรัก,3507.0,บักได,2024-07-16T20:03:24.297Z
P03007979,พิพิธภัณฑสถานแห่งชาติ สุรินทร์,ตั้งอยู่ในตำบลเฉนียง เป็นสถานที่จัดแสดงเรื่องราวความเป็นมาของสุรินทร์ตั้งแต่อดีตจนถึงปัจจุบัน มีการจัดแบ่งอาคารจัดแสดงเป็น 4 อาคาร แต่ละอาคารเชื่อมต่อถึงกัน,สถานที่ท่องเที่ยว,3,14.84826,103.47419,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3349.0,เฉนียง,2024-07-16T20:03:24.181Z
P03017451,หมู่บ้านหัตถกรรมเครื่องเงินเขวาสินรินทร์,,สถานที่ท่องเที่ยว,3,15.00048,103.58854,32000.0,h,,586,สุรินทร์,3216.0,เขวาสินรินทร์,3516.0,เขวาสินรินทร์,2024-07-16T20:03:18.025Z
P03002597,ปราสาทจอมพระ,,สถานที่ท่องเที่ยว,3,15.1049,103.60206,32180.0,h,,586,สุรินทร์,3204.0,จอมพระ,3381.0,จอมพระ,2024-07-16T20:03:12.655Z
P03011052,ทะเลสาบทุ่งกุลา จังหวัดสุรินทร์,,สถานที่ท่องเที่ยว,3,15.44478,103.55607,32190.0,h,,586,สุรินทร์,3202.0,ชุมพลบุรี,3364.0,ไพรขลา,2024-07-16T20:03:09.326Z
P03000703,วนอุทยานพนมสวาย,เป็นสถานที่แสวงบุญของชาวสุรินทร์มาแต่โบราณ ผู้มาเยือนจะได้เคาะระฆังพันใบและสักการะเก้าสิ่งศักดิ์สิทธิ์บนเขาเพื่อความเป็นสิริมงคล ,สถานที่ท่องเที่ยว,3,14.76138,103.37516,32000.0,h,วนอุทยานพนมสวาย,586,สุรินทร์,3201.0,เมืองสุรินทร์,3353.0,นาบัว,2024-07-16T20:02:45.887Z
P03000944,ปราสาทภูมิโปน,,สถานที่ท่องเที่ยว,3,14.54811,103.87662,32150.0,h,,586,สุรินทร์,3210.0,สังขะ,3472.0,ดม,2024-07-16T20:02:34.891Z
P03018498,ชุมชนบ้านสวาย,,สถานที่ท่องเที่ยว,3,14.79746,103.34797,32000.0,h,ชุมชนบ้านสวาย,586,สุรินทร์,3201.0,เมืองสุรินทร์,3348.0,สวาย,2024-07-16T20:02:28.198Z
P03006732,เขตรักษาพันธุ์สัตว์ป่าห้วยทับทัน-ห้วยสำราญ,,สถานที่ท่องเที่ยว,3,14.46286,103.61469,32210.0,h,,586,สุรินทร์,3206.0,กาบเชิง,3413.0,กาบเชิง,2024-07-16T20:02:26.670Z
P03025532,ศูนย์คชศึกษา,,สถานที่ท่องเที่ยว,3,15.24703,103.51223,32120.0,h,,586,สุรินทร์,3203.0,ท่าตูม,3372.0,กระโพ,2024-07-16T20:02:20.870Z
P03025247,อ่างเก็บน้ำห้วยเสนง,,สถานที่ท่องเที่ยว,3,14.81064,103.48962,32000.0,h,อ่างเก็บน้ำห้วยเสนง,586,สุรินทร์,3201.0,เมืองสุรินทร์,3349.0,เฉนียง,2024-07-16T20:02:08.061Z
P03002213,ปราสาทเมืองที,ตั้งอยู่ภายในบริเวณวัดจอมสุทธาวาส หมู่ที่ 1 ตำบลเมืองที ห่างจากตัวเมืองไปทางทิศตะวันออก ประมาณ 16 กิโลเมตร ตามเส้นทางสุรินทร์-ศรีขรภูมิ เส้นทางหลวงหมายเลข 226 จนถึงบ้านโคกลำดวน,สถานที่ท่องเที่ยว,3,14.8883,103.65164,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3354.0,เมืองที,2024-07-16T20:02:01.184Z
P03014003,ศาลหลักเมืองสุรินทร์,เป็นสถานที่สำคัญและเป็นที่นับถือคู่บ้านคู่เมืองของชาวสุรินทร์ อยู่ห่างจากศาลากลางจังหวัดไปทางทิศตะวันตกประมาณ 500 เมตร,สถานที่ท่องเที่ยว,3,14.88461,103.48946,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3336.0,ในเมือง,2024-07-16T20:02:00.481Z
P03002250,ปราสาทหินบ้านพลวง,ลักษณะเป็นปรางค์องค์เดี่ยว ตั้งอยู่บนฐานศิลาแลงขนาดใหญ่รูปทรงสี่เหลี่ยมผืนผ้า หันหน้าไปทางทิศตะวันออก มีประตูทางเข้าด้านหน้าเพียงด้านเดียว ส่วนอีกสามด้านทำเป็นประตูหลอก,สถานที่ท่องเที่ยว,3,14.61021,103.4241,32140.0,h,ปราสาทหินบ้านพลวง,586,สุรินทร์,3205.0,ปราสาท,3404.0,บ้านพลวง,2024-07-16T20:01:50.436Z
P03025260,Satom Organic Farm,,สถานที่ท่องเที่ยว,3,15.14896,103.44469,32180.0,h,,586,สุรินทร์,3204.0,จอมพระ,3382.0,เมืองลีง,2024-07-16T20:01:43.678Z
P03014004,ปราสาทตะเปียงเตีย,ตั้งอยู่หมู่ที่ 2 ตำบลโชกเหนือ ภายในบริเวณวัดปราสาทเทพนิมิตร หลักกม. 33-34 ทางหลวงหมายเลข 2077 แยกเข้าทางลูกรังอีก 7 กิโลเมตร,สถานที่ท่องเที่ยว,3,14.746,103.769,32220.0,h,,586,สุรินทร์,3211.0,ลำดวน,3490.0,ตระเปียงเตีย,2024-07-16T20:01:42.839Z
P03017446,หมู่บ้านทอผ้าไหมยกทองโบราณบ้านท่าสว่าง,,สถานที่ท่องเที่ยว,3,14.93118,103.4697,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3340.0,ท่าสว่าง,2024-07-16T20:01:26.474Z
P03007883,ปราสาทยายเหงา,,สถานที่ท่องเที่ยว,3,14.61935,103.88764,32150.0,h,,586,สุรินทร์,3210.0,สังขะ,3481.0,บ้านชบ,2024-07-16T20:00:57.500Z
P03013362,หมู่บ้านช้าง บ้านตากลาง,ชาวบ้านตากลางเลี้ยงช้างไว้เป็นเพื่อน นอนร่วมชายคาเดียวกันกับผู้เป็นเจ้าของ จนช้างที่เลี้ยงไว้เปรียบเสมือนเป็นส่วนหนึ่งในครอบครัว ก่อให้เกิดสายใยความผูกพันที่แน่นเฟ้นระหว่างคนกับช้าง,สถานที่ท่องเที่ยว,3,15.26602,103.49664,32120.0,h,หมู่บ้านช้าง,586,สุรินทร์,3203.0,ท่าตูม,3372.0,กระโพ,2024-07-16T20:00:42.649Z
P03017450,หมู่บ้านจักสานบ้านบุทม,ตั้งอยู่ที่ตำบลเมืองที อำเภอเมือง การเดินทางใช้ทางหลวงหมายเลข 226 จากตัวเมืองไปทางอำเภอศรีขรภูมิประมาณ 12 กิโลเมตร ในช่วงนอกฤดูทำนาชาวบ้านจะมีอาชีพพิเศษด้วยการสานตะกร้าและภาชนะต่าง ๆ ,สถานที่ท่องเที่ยว,3,14.8802,103.63985,32000.0,,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3354.0,เมืองที,2024-07-01T20:01:49.100Z
P03022087,ตลาดการค้าช่องจอม,,สถานที่ท่องเที่ยว,3,14.45428,103.68638,32210.0,,,586,สุรินทร์,3206.0,กาบเชิง,3417.0,ด่าน,2024-06-24T20:00:24.295Z
P03017443,วัดเขาศาลาอตุลฐานะจาโร,,สถานที่ท่องเที่ยว,3,14.43012,103.9376,32230.0,,,586,สุรินทร์,3213.0,บัวเชด,3503.0,จรัส,2024-06-22T20:02:39.544Z
P03025245,อนุสาวรีย์พระยาสุรินทรภักดีศรีณรงค์จางวาง (ปุม),ตั้งอยู่ริมถนนสุรินทร์-ปราสาท ตำบลในเมือง สร้างขึ้นเพื่อเป็นอนุสรณ์สถานรำลึกถึงผู้สร้างเมืองท่านแรก ซึ่งเป็นบุคคลสำคัญอย่างยิ่งในประวัติศาสตร์ของเมืองสุรินทร์,สถานที่ท่องเที่ยว,3,14.87841,103.48962,32000.0,h,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3336.0,ในเมือง,2024-06-22T20:01:52.370Z
P03017444,อ่างเก็บน้ำห้วยตาเกาว์,,สถานที่ท่องเที่ยว,3,14.45104,103.61175,32210.0,,,586,สุรินทร์,3206.0,กาบเชิง,3413.0,กาบเชิง,2024-06-22T20:01:31.314Z
P03008821,วัดบูรพาราม,,สถานที่ท่องเที่ยว,3,14.88404,103.49336,32000.0,h,วัดบูรพาราม,586,สุรินทร์,3201.0,เมืองสุรินทร์,3336.0,ในเมือง,2024-06-22T20:01:29.055Z
P03017440,วังทะลุ,อยู่ห่างจากหมู่บ้านช้างบ้านตากลางเพียง 3 กิโลเมตร,สถานที่ท่องเที่ยว,3,15.05125,103.89858,32170.0,,,586,สุรินทร์,3212.0,สำโรงทาบ,3492.0,หนองไผ่ล้อม,2024-06-20T20:00:34.725Z
P03017354,หมู่บ้านวัฒนธรรมบ้านดงมัน,,สถานที่ท่องเที่ยว,3,14.84707,103.44734,32000.0,,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3347.0,คอโค,2024-06-03T20:01:41.848Z
P03017369,ปราสาทช่างปี่,,สถานที่ท่องเที่ยว,3,14.92991,103.70198,32110.0,,,586,สุรินทร์,3209.0,ศีขรภูมิ,3461.0,ช่างปี่,2024-06-03T20:00:46.637Z
P03018539,โลกของช้าง,,สถานที่ท่องเที่ยว,3,,,32120.0,h,,586,สุรินทร์,3203.0,ท่าตูม,3372.0,กระโพ,2024-04-05T21:00:11.885Z
P03018264,โครงการคชอาณาจักร จังหวัดสุรินทร์,,สถานที่ท่องเที่ยว,3,15.25280846,103.4913317,32120.0,,,586,สุรินทร์,3203.0,ท่าตูม,3372.0,กระโพ,2023-03-02T15:59:16.989Z
P03018273,บ้านไหมทองสะเร็น,,สถานที่ท่องเที่ยว,3,14.76558778,103.4163977,32000.0,,,586,สุรินทร์,3201.0,เมืองสุรินทร์,3353.0,นาบัว,2023-03-02T15:58:40.403Z
P03013297,วัดน้ำฮู,เป็นที่ประดิษฐานของพระอุ่นเมือง ซึ่งเป็นพระพุทธรูปสิงห์สาม (ศิลปะล้านนา) ปางมารวิชัยทำด้วยโลหะทองสัมฤทธิ์,สถานที่ท่องเที่ยว,3,19.36464,98.41323,58130.0,h,,106,แม่ฮ่องสอน,5803.0,ปาย,7051.0,เวียงใต้,2024-07-16T20:03:53.260Z
P03007849,ถ้ำปลา,,สถานที่ท่องเที่ยว,3,19.42997,97.98476,58000.0,h,,106,แม่ฮ่องสอน,5801.0,เมืองแม่ฮ่องสอน,7041.0,ห้วยผา,2024-07-16T20:03:53.170Z
P03013779,วัดม่วยต่อ,วัดนี้มีสิ่งที่น่าสนใจคือ เจดีย์ทรงเครื่องแบบมอญ ล้อมรอบด้วยพระเจดีย์บริวาร ยอดประดับด้วยฉัตรโลหะ แขวนกระดิ่งโดยรอบ และ จอง(ปราสาท) ซึ่งสร้างขึ้นใหม่,สถานที่ท่องเที่ยว,3,19.29953,97.96333,58000.0,h,,106,แม่ฮ่องสอน,5801.0,เมืองแม่ฮ่องสอน,7036.0,จองคำ,2024-07-16T20:03:47.418Z
P03015575,ชุมชนบ้านเมืองปอน,"มาใช้ชีวิตที่แตกต่าง เรียนรู้วิถีชีวิตชาวไทยใหญ่ดั้งเดิม นอนพักผ่อนให้เต็มที่ที่โฮมสเตย์ ทำอาหารและรับประทานร่วมกับชาวบ้าน แต่งกายชุดพื้นเมืองแบบไทยใหญ่ ทำบุญใส่บาตรตอนเช้า เดินหรือขี่จักรยานชมรอบหมู่บ้าน 
ชาร์ตพลังกายและใจได้ดีเลยทีเดียว มีสโลแกนว่า “นอนเมืองปอน 1 คืน อายุยืน 7 ปี” 
",สถานที่ท่องเที่ยว,3,18.74573,97.9297,58140.0,h,"ไทยใหญ่,บ้านเมืองปอน,แม่ฮ่องสอน,โฮมสเตย์",106,แม่ฮ่องสอน,5802.0,ขุนยวม,7047.0,เมืองปอน,2024-07-16T20:03:45.061Z
P03000605,วัดพระธาตุแม่เย็น,อยู่บนเนินสูงและเมื่อขึ้นไปนมัสการองค์พระธาตุแม่เย็น จะมองเห็นทิวทัศน์ของอำเภอปายโดยทั่วถึง,สถานที่ท่องเที่ยว,3,19.34986,98.45415,58130.0,h,,106,แม่ฮ่องสอน,5803.0,ปาย,7054.0,แม่ฮี้,2024-07-16T20:03:44.563Z
P03004510,เขื่อนผลิตไฟฟ้าพลังน้ำผาบ่อง,เป็นเขื่อนกั้นลำน้ำแม่ละมาด และผลิตกระแสไฟฟ้าใช้ในตัวเมืองแม่ฮ่องสอน บริเวณตัวเขื่อนมีศาลาพักร้อนเหมาะแก่การพักผ่อน,สถานที่ท่องเที่ยว,3,19.17164,97.99707,58000.0,h,,106,แม่ฮ่องสอน,5801.0,เมืองแม่ฮ่องสอน,7038.0,ผาบ่อง,2024-07-16T20:03:42.765Z
P03013778,ภูโคลน คันทรีคลับ,เป็นแหล่งค้นพบโคลนจากน้ำพุร้อน นับเป็นหนึ่งในสามแหล่งของโลกที่มีการค้นพบโคลนที่นำมาใช้ในการเสริมสร้างสุขภาพความงามให้กับผิวพรรณของเรา,สถานที่ท่องเที่ยว,3,19.42324,97.95592,58000.0,h,,106,แม่ฮ่องสอน,5801.0,เมืองแม่ฮ่องสอน,7040.0,หมอกจำแป่,2024-07-16T20:03:41.608Z
P03014155,วัดแสนทอง,มีสิ่งที่สำคัญคือพระแสนทองพระพุทธรูปปางมารวิชัย หล่อด้วยทองสัมฤทธิ์ อันเป็นศิลปะสมัยเชียงแสนที่เก่าแก่และงดงามมากองค์หนึ่ง,สถานที่ท่องเที่ยว,3,18.15944,97.93361,58110.0,h,,106,แม่ฮ่องสอน,5804.0,แม่สะเรียง,7059.0,แม่สะเรียง,2024-07-16T20:03:31.297Z
P03000007,ล่องแม่น้ำปาย,,สถานที่ท่องเที่ยว,3,19.2739,97.94449,58000.0,h,,106,แม่ฮ่องสอน,5801.0,เมืองแม่ฮ่องสอน,7038.0,ผาบ่อง,2024-07-16T20:03:31.207Z
P03000529,วัดพระธาตุจอมมอญ,อยู่ที่หมู่ที่ 9 ตำบลบ้านกาด เป็นปูชนียสถานที่มีลักษณะเป็นเจดีย์เก่าแก่ ถือกันว่าเป็นพระธาตุศักดิ์สิทธิ์ และมีงานฉลองในเดือนกรกฎาคมของทุกปี,สถานที่ท่องเที่ยว,3,18.18566,97.91974,58110.0,h,,106,แม่ฮ่องสอน,5804.0,แม่สะเรียง,7058.0,บ้านกาศ,2024-07-16T20:03:28.468Z
P03013298,วัดต่อแพ,ตั้งอยู่ที่บ้านต่อแพ ตำบลแม่เงา ห่างจากตลาดขุนยวมประมาณ 7 กิโลเมตร โดยก่อนที่จะถึงตลาดมีทางแยกจากทางสาย 108 ตรงข้ามกับวัดม่วยต่อ ไปประมาณ 5 กิโลเมตร,สถานที่ท่องเที่ยว,3,18.80099,97.90317,58140.0,h,,106,แม่ฮ่องสอน,5802.0,ขุนยวม,7046.0,แม่เงา,2024-07-16T20:03:25.765Z
